@RELATION trained/svmGenreRecog
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.134866,0.032371,3.156919,0.215258,0.200187,1.243947,0.005287,0.226345,-23.362743,1.124990,-0.180428,0.498122,-0.021514,0.127317,0.060771,0.080455,0.120817,-0.088434,0.042813,0.048932,0.031765,0.010055,0.004077,0.044748,0.011501,0.017871,0.006641,0.045655,0.003501,0.003862,0.011674,0.035211,0.005035,0.024610,0.039081,0.014831,0.146627,0.032284,0.016571,0.358142,0.002618,0.096551,1.316670,0.435774,0.397601,0.334170,0.272722,0.243340,0.236916,0.207383,0.225253,0.220883,0.217443,0.223205,0.194266,0.008656,0.004514,0.029351,0.010578,0.015569,0.006683,0.042382,0.004457,0.003777,0.010869,0.025797,0.004844,0.012610,200.000000,0.112921,pop
0.109231,0.037022,3.140903,0.197861,0.211972,0.723108,0.007522,0.165813,-23.454833,2.199256,-0.226978,0.181251,0.046170,0.109053,-0.187811,0.042893,0.002434,-0.004019,0.098090,0.108220,-0.078788,0.017661,0.008757,0.037261,0.012396,0.020966,0.012656,0.050297,0.003067,0.009234,0.011055,0.029435,0.004958,0.025090,0.055261,0.023763,0.160811,0.053095,0.027360,0.401286,0.004350,0.137080,1.273032,0.507512,0.447778,0.391229,0.299671,0.270801,0.291422,0.264889,0.249881,0.238553,0.269635,0.231260,0.218409,0.016799,0.010844,0.025159,0.012000,0.015110,0.013110,0.035624,0.005711,0.011437,0.009999,0.025823,0.007455,0.010239,200.000000,0.130526,pop
0.139847,0.077539,3.186129,0.219548,0.203436,1.357865,0.005658,0.234129,-21.804771,0.916624,-0.431515,0.398825,0.072858,0.115989,-0.085586,0.148281,0.124874,0.029357,0.071331,0.139662,0.071300,0.009738,0.005817,0.038056,0.007112,0.012976,0.005916,0.055631,0.004019,0.006002,0.010153,0.020115,0.009679,0.022596,0.040706,0.044015,0.119336,0.034745,0.020920,0.370074,0.003387,0.104757,0.898367,0.470717,0.399448,0.349560,0.266934,0.249312,0.225185,0.234827,0.236488,0.207589,0.221497,0.214433,0.199203,0.009600,0.006147,0.027111,0.006869,0.010428,0.005565,0.068680,0.004494,0.006193,0.008555,0.018339,0.008651,0.017471,200.000000,0.132789,pop
0.089371,0.066960,3.104440,0.181796,0.204515,0.701975,0.009792,0.134386,-23.007756,1.950668,0.175988,0.257877,0.005329,0.336868,0.049542,0.063152,0.054819,0.002379,0.145046,0.115532,0.089309,0.009562,0.004357,0.100428,0.006323,0.015173,0.009049,0.070621,0.005286,0.007075,0.010877,0.034432,0.003584,0.040908,0.048793,0.041693,0.148338,0.051914,0.028626,0.435435,0.005561,0.118352,1.281098,0.591288,0.520578,0.409690,0.310129,0.281304,0.263297,0.253764,0.258411,0.248510,0.258996,0.252387,0.248914,0.010608,0.005587,0.072094,0.005653,0.013058,0.010768,0.066494,0.010745,0.011048,0.013878,0.030437,0.004881,0.018557,200.000000,0.114772,pop
0.153675,0.059072,3.138792,0.235850,0.208780,1.357532,0.005274,0.284878,-22.385720,1.143734,-0.064928,0.363170,0.148296,0.346586,0.152926,0.091389,0.031741,-0.062025,0.003627,0.104225,0.090124,0.009302,0.004470,0.050904,0.008185,0.016433,0.008000,0.060616,0.002719,0.004562,0.009673,0.023545,0.004234,0.026120,0.042692,0.039835,0.178264,0.035218,0.019969,0.414103,0.002442,0.116673,1.397896,0.501744,0.421049,0.418837,0.334256,0.302768,0.272163,0.251564,0.267252,0.256591,0.242911,0.242567,0.220507,0.008639,0.005393,0.044557,0.009830,0.012651,0.007734,0.048979,0.003625,0.005383,0.008617,0.022084,0.004899,0.014536,200.000000,0.136778,pop
0.133413,0.048007,3.176050,0.225404,0.207139,1.280569,0.006127,0.243253,-22.852470,1.111387,0.083900,0.315604,0.130429,0.241273,-0.014337,0.123614,0.122389,0.242969,0.144909,0.114138,0.087167,0.008360,0.004981,0.046177,0.004681,0.021980,0.007230,0.049420,0.005034,0.005725,0.012687,0.038132,0.004995,0.028429,0.051142,0.037922,0.136108,0.041173,0.020305,0.460824,0.003951,0.123574,1.347742,0.479027,0.433707,0.346235,0.301595,0.293288,0.271839,0.250133,0.255514,0.276554,0.261925,0.243238,0.207949,0.008566,0.005533,0.035203,0.005418,0.018620,0.007890,0.064697,0.007465,0.006248,0.014488,0.033279,0.005687,0.016571,171.428571,0.148293,pop
0.134131,0.074608,3.140359,0.229630,0.228513,0.996425,0.006128,0.205983,-22.946915,1.907902,0.120420,0.358420,0.248161,0.145980,0.025036,-0.102378,0.071499,0.112544,0.097119,0.015150,0.097817,0.010678,0.001862,0.071115,0.013629,0.024502,0.010000,0.054126,0.004198,0.007308,0.011186,0.025779,0.006475,0.031380,0.058563,0.042561,0.125674,0.050350,0.022791,0.452675,0.003477,0.158225,1.075201,0.460733,0.450973,0.339180,0.260508,0.253431,0.268420,0.250630,0.269622,0.252578,0.267073,0.237134,0.198638,0.008573,0.002756,0.041054,0.017154,0.017368,0.012952,0.048499,0.006801,0.007991,0.012100,0.019037,0.006892,0.012850,171.428571,0.108369,pop
0.094924,0.040649,3.212110,0.154250,0.170869,0.886725,0.006198,0.146353,-23.098861,1.765969,-0.012918,0.212112,-0.092474,0.217746,-0.048281,0.331223,-0.058076,0.091754,-0.000745,0.090967,0.072514,0.007274,0.009781,0.039273,0.009698,0.025270,0.009619,0.038785,0.001309,0.006799,0.006582,0.038051,0.003729,0.025385,0.026178,0.018052,0.082527,0.023161,0.022642,0.256860,0.003594,0.040352,0.649981,0.349842,0.314564,0.315906,0.254128,0.238434,0.236251,0.255683,0.262140,0.242226,0.219512,0.198485,0.194385,0.008170,0.009101,0.029889,0.009494,0.017098,0.007454,0.022453,0.002187,0.006807,0.006231,0.024831,0.005154,0.009746,150.000000,0.087583,pop
0.073917,0.018417,3.175553,0.156395,0.193948,0.553812,0.009062,0.105667,-25.070584,2.527175,-0.133747,0.187685,0.001618,0.073255,-0.062514,-0.246131,-0.231029,-0.031648,-0.064360,0.048751,0.044651,0.014727,0.003950,0.035047,0.018351,0.020761,0.017139,0.060447,0.001868,0.013178,0.011090,0.030646,0.004634,0.031051,0.038791,0.010950,0.110938,0.042745,0.024868,0.340674,0.005685,0.084197,1.064374,0.571355,0.502318,0.306220,0.386000,0.333320,0.284272,0.277167,0.290339,0.285290,0.267644,0.250442,0.269205,0.016145,0.005501,0.024901,0.018718,0.017075,0.014200,0.051913,0.002844,0.015404,0.009627,0.024706,0.006032,0.014274,109.090909,0.077844,pop
0.128636,0.051846,3.110781,0.205195,0.201228,1.103545,0.006790,0.210599,-22.996656,1.571666,0.338725,0.356086,0.201443,0.140085,0.005200,-0.037690,-0.067808,-0.022214,0.113600,0.158576,-0.031242,0.010326,0.004083,0.046558,0.006634,0.018531,0.014764,0.060314,0.005880,0.008118,0.011136,0.026113,0.004546,0.026268,0.055389,0.037418,0.186559,0.047315,0.024770,0.458439,0.004380,0.120926,1.291285,0.528815,0.431382,0.393528,0.326915,0.287486,0.297157,0.272053,0.267925,0.259938,0.281400,0.257260,0.218971,0.009464,0.006302,0.029747,0.007412,0.014717,0.017321,0.040739,0.008242,0.010446,0.010650,0.026089,0.006108,0.011737,200.000000,0.107628,pop
0.100042,0.063300,3.036326,0.204516,0.212454,0.785444,0.011865,0.156261,-23.462693,1.734110,0.561102,0.451057,0.317541,0.137592,0.167239,0.073655,0.153701,0.073142,0.096749,0.102050,0.049527,0.005209,0.001741,0.095970,0.004045,0.014491,0.006799,0.138426,0.001092,0.002282,0.007766,0.034685,0.003144,0.052787,0.059290,0.034381,0.167024,0.057619,0.022645,0.464082,0.009383,0.137099,0.894585,0.486541,0.488875,0.353614,0.319634,0.288614,0.248894,0.227006,0.209407,0.215256,0.209752,0.223958,0.229230,0.004033,0.002578,0.065248,0.004588,0.010991,0.006418,0.080863,0.002029,0.002583,0.009025,0.028373,0.004718,0.018651,133.333333,0.251714,pop
0.121903,0.051596,3.076756,0.214461,0.202194,1.092903,0.009768,0.199227,-23.644385,1.139862,0.367029,0.423120,0.206718,0.152040,0.000305,0.002349,0.136493,0.150618,0.145604,0.034421,0.113618,0.005966,0.002314,0.056014,0.005523,0.021762,0.006865,0.080749,0.003999,0.005504,0.010477,0.032517,0.003977,0.035975,0.061448,0.042008,0.233798,0.042694,0.024464,0.592812,0.006227,0.131206,1.386382,0.774285,0.606190,0.443507,0.373362,0.338943,0.303068,0.325524,0.331380,0.245147,0.274223,0.270433,0.242106,0.006669,0.004135,0.052105,0.007413,0.024579,0.009929,0.084519,0.008573,0.008165,0.014954,0.036238,0.005605,0.022576,240.000000,0.111808,pop
0.104187,0.040691,3.094375,0.185997,0.202247,0.879553,0.012054,0.163928,-23.654364,1.819997,-0.007436,0.302700,0.009244,-0.045948,-0.126143,0.074620,0.247720,0.216615,0.069490,-0.036662,0.032619,0.012509,0.002858,0.048148,0.007562,0.021156,0.007627,0.049231,0.001744,0.007436,0.012554,0.044565,0.011877,0.030473,0.051573,0.030908,0.187259,0.042693,0.026049,0.495750,0.008934,0.113570,1.149468,0.724282,0.558720,0.469111,0.422976,0.342550,0.313320,0.296080,0.284853,0.278415,0.252806,0.235464,0.224842,0.013756,0.003110,0.046953,0.009753,0.023425,0.009165,0.050929,0.002722,0.007800,0.013988,0.042696,0.012364,0.016209,171.428571,0.098726,pop
0.100610,0.041672,3.083301,0.181342,0.197207,0.870177,0.012243,0.156217,-23.667005,1.824725,0.028355,0.339488,0.045190,-0.033240,-0.104740,0.106124,0.254198,0.235952,0.046752,-0.048236,0.058772,0.012465,0.002517,0.051244,0.007270,0.021661,0.007741,0.049269,0.001752,0.006669,0.011871,0.047263,0.010031,0.031089,0.049398,0.030329,0.212452,0.044129,0.026750,0.494202,0.008731,0.103326,1.145633,0.795091,0.560206,0.455727,0.433326,0.333543,0.287186,0.286179,0.294111,0.277386,0.253668,0.227690,0.225529,0.014317,0.002678,0.047697,0.009904,0.023039,0.009186,0.047937,0.002555,0.008145,0.013733,0.045765,0.012656,0.015948,171.428571,0.124867,pop
0.105411,0.047932,3.098445,0.198904,0.203303,0.917307,0.008756,0.174861,-23.397085,1.573094,-0.005199,0.483117,0.111836,0.115627,-0.033356,-0.000128,0.132988,0.070813,0.076868,0.005496,-0.058416,0.011999,0.003730,0.106168,0.010451,0.017731,0.009807,0.050301,0.001537,0.004368,0.009491,0.027899,0.004970,0.038019,0.044924,0.042877,0.191898,0.043057,0.022250,0.426831,0.006561,0.113366,1.211321,0.540321,0.493548,0.449121,0.300912,0.292660,0.270220,0.254724,0.276015,0.254726,0.280744,0.248164,0.227549,0.013104,0.005452,0.064824,0.013567,0.018548,0.011640,0.052116,0.002180,0.005644,0.008118,0.020709,0.005989,0.018488,109.090909,0.123701,pop
0.146945,0.024766,3.093637,0.241290,0.221658,1.298400,0.007083,0.269627,-24.251636,1.090703,-0.034721,0.576959,0.088829,0.164594,0.119874,0.140705,0.075135,-0.139596,0.208935,0.081011,0.012574,0.007866,0.002778,0.081037,0.008214,0.012464,0.009987,0.094672,0.001307,0.002820,0.009477,0.019982,0.003048,0.039446,0.049285,0.021941,0.196332,0.035533,0.019187,0.441999,0.003921,0.135415,1.336082,0.577884,0.445028,0.352664,0.308226,0.290142,0.271043,0.263352,0.255145,0.255743,0.256420,0.229457,0.213819,0.008403,0.003594,0.058112,0.009159,0.012115,0.008973,0.086964,0.001756,0.003223,0.010900,0.019163,0.004050,0.022664,133.333333,0.177885,pop
0.059620,0.024744,3.076874,0.144447,0.188426,0.417318,0.009870,0.090062,-25.354053,2.712208,0.107074,0.128286,0.079499,-0.029519,-0.196191,-0.092169,-0.040193,-0.136517,0.133621,-0.036518,0.037355,0.012744,0.002360,0.103436,0.011575,0.010871,0.020911,0.079721,0.003092,0.008064,0.016709,0.026718,0.003465,0.047500,0.029023,0.013643,0.152038,0.039635,0.032615,0.275788,0.006522,0.060402,1.237601,0.594882,0.450623,0.346063,0.270332,0.258133,0.263582,0.255792,0.244453,0.255385,0.240143,0.249992,0.222139,0.014799,0.003693,0.038152,0.013642,0.009831,0.019825,0.060130,0.004859,0.008538,0.013192,0.022356,0.005102,0.014580,240.000000,0.093363,pop
0.101424,0.044971,3.080835,0.198705,0.207518,0.800595,0.011006,0.164054,-24.080498,1.958925,0.371183,0.249949,0.286069,0.140299,0.190139,-0.025865,-0.054125,-0.046432,0.019256,-0.037747,-0.020345,0.007761,0.003402,0.080746,0.009289,0.020501,0.008767,0.088801,0.002692,0.004420,0.009738,0.032581,0.002137,0.041797,0.065211,0.035032,0.214995,0.061139,0.030514,0.535278,0.008307,0.155400,1.359368,0.729714,0.521797,0.432823,0.312591,0.286186,0.287805,0.268504,0.253128,0.263956,0.279644,0.263899,0.265164,0.009725,0.003935,0.062297,0.013970,0.020958,0.010332,0.080722,0.003335,0.005940,0.010202,0.032170,0.003139,0.020695,133.333333,0.094359,pop
0.163032,0.039927,3.154939,0.248957,0.213965,1.403790,0.005706,0.301256,-23.265816,1.138082,0.125532,0.341570,0.167802,0.160946,0.030847,-0.009260,0.145244,0.071129,0.141038,0.073471,-0.036644,0.009368,0.002500,0.093912,0.007158,0.014994,0.008753,0.047309,0.001715,0.003841,0.009066,0.021140,0.006534,0.033558,0.064941,0.023974,0.143543,0.047030,0.019110,0.488333,0.003629,0.141931,1.074278,0.516844,0.492033,0.409868,0.276326,0.287841,0.269150,0.246827,0.274851,0.253344,0.273088,0.259514,0.217615,0.009984,0.003348,0.057997,0.009072,0.016915,0.009338,0.042989,0.002023,0.005358,0.008954,0.016965,0.009385,0.016515,109.090909,0.119145,pop
0.136097,0.109301,2.948962,0.236130,0.223044,1.027774,0.014833,0.204593,-23.590645,1.072113,0.360297,0.517203,0.418731,0.214494,0.082260,0.143136,0.341650,0.120818,0.038381,0.062338,0.155006,0.003242,0.002323,0.117087,0.003015,0.008016,0.004605,0.076274,0.002753,0.003608,0.008508,0.055366,0.002388,0.049496,0.087424,0.088740,0.323929,0.056576,0.025956,0.728830,0.013696,0.188487,1.544765,0.745860,0.586755,0.466677,0.334295,0.325491,0.281968,0.317372,0.332019,0.275109,0.299544,0.239203,0.216408,0.004606,0.003688,0.114198,0.004380,0.009200,0.006791,0.069512,0.005580,0.007388,0.012856,0.064429,0.003944,0.029366,133.333333,0.106842,pop
0.096925,0.034656,3.185172,0.180192,0.185053,0.741869,0.014170,0.146124,-24.891734,1.510417,-0.644077,0.024771,-0.092828,-0.291058,-0.355900,-0.413775,-0.114248,-0.312794,-0.083840,-0.033011,-0.063440,0.022647,0.005763,0.019395,0.026946,0.031798,0.015020,0.013807,0.004581,0.014685,0.011991,0.020164,0.005288,0.027596,0.057665,0.020535,0.128512,0.047249,0.024151,0.429054,0.009949,0.098816,1.312780,0.859930,0.605073,0.378502,0.337715,0.332262,0.324120,0.374007,0.371230,0.370187,0.326434,0.288991,0.258907,0.028337,0.010196,0.026381,0.030849,0.034024,0.020777,0.018306,0.007833,0.018508,0.014821,0.023060,0.009264,0.013379,200.000000,0.079462,pop
0.108477,0.077949,3.092051,0.217839,0.217597,0.835989,0.010447,0.190270,-23.717520,1.762862,0.027682,0.009176,0.298119,0.135648,-0.098585,-0.114007,-0.012166,-0.108688,0.117426,0.154789,0.082323,0.007122,0.002228,0.104918,0.014260,0.024186,0.011273,0.065131,0.004259,0.005330,0.006582,0.032159,0.006398,0.049698,0.064161,0.064185,0.193161,0.061876,0.026261,0.614397,0.009412,0.174236,1.396894,0.656432,0.456485,0.415388,0.287565,0.291077,0.290772,0.281087,0.334195,0.327434,0.353348,0.279111,0.257148,0.010659,0.003647,0.102626,0.017030,0.029829,0.015387,0.067021,0.009103,0.008110,0.008166,0.033131,0.013373,0.026610,200.000000,0.087409,pop
0.144015,0.064288,3.040853,0.248364,0.230343,1.062350,0.008741,0.237249,-24.216739,1.263450,-0.160846,0.358967,0.189713,0.221900,-0.019631,-0.055705,-0.148188,-0.244238,-0.043681,0.096154,0.167779,0.009454,0.003309,0.077644,0.014730,0.014889,0.013532,0.099377,0.002244,0.002509,0.005220,0.017712,0.004604,0.040862,0.097213,0.080943,0.257993,0.068462,0.022964,0.650510,0.006333,0.206060,1.920676,0.869307,0.659230,0.439367,0.333134,0.337788,0.307681,0.291679,0.336297,0.299874,0.305507,0.323937,0.283956,0.013291,0.005613,0.056875,0.022809,0.018982,0.018733,0.078731,0.004016,0.003926,0.006595,0.021580,0.007946,0.020773,200.000000,0.143464,pop
0.116188,0.068624,3.016150,0.228329,0.222387,0.879924,0.011376,0.190267,-24.387479,1.595610,0.581998,0.236188,0.229332,0.153237,0.068226,0.013880,-0.034845,0.007870,0.042656,-0.037661,0.019621,0.021895,0.001963,0.082244,0.005453,0.010621,0.007031,0.124995,0.001342,0.002942,0.005366,0.039087,0.002981,0.051212,0.086498,0.056457,0.310977,0.071659,0.029812,0.612645,0.010442,0.178613,1.695231,0.657171,0.503888,0.386629,0.321171,0.306593,0.294303,0.278464,0.277898,0.262502,0.261201,0.268257,0.255223,0.028531,0.003182,0.061100,0.009648,0.014791,0.010117,0.082957,0.002400,0.005124,0.007616,0.036102,0.003929,0.022688,171.428571,0.120603,pop
0.133113,0.113699,2.914259,0.234543,0.221382,1.037572,0.014971,0.204350,-23.630109,1.059760,0.364140,0.516483,0.410009,0.226541,0.079429,0.160441,0.356854,0.109558,0.050122,0.049708,0.147098,0.003312,0.002526,0.117548,0.002719,0.007351,0.004794,0.073281,0.002707,0.003488,0.008438,0.055107,0.002261,0.049010,0.087266,0.093946,0.357810,0.058183,0.026735,0.745063,0.013019,0.190864,1.511240,0.772794,0.572005,0.470891,0.351158,0.325990,0.296334,0.312385,0.324428,0.269618,0.306365,0.251636,0.216299,0.004373,0.004338,0.116209,0.003976,0.008541,0.006882,0.066824,0.006402,0.007453,0.012317,0.064083,0.003746,0.029908,200.000000,0.112488,pop
0.130850,0.033393,3.087076,0.213040,0.194064,1.160722,0.009230,0.218245,-24.146804,1.182395,-0.034882,0.175725,-0.038126,-0.107205,-0.195850,-0.067718,0.004582,-0.020684,0.033439,0.009286,0.106576,0.014557,0.003498,0.024889,0.012280,0.021391,0.022145,0.060163,0.002151,0.004617,0.010084,0.027958,0.006372,0.030997,0.078336,0.030636,0.271719,0.065442,0.026271,0.606248,0.006189,0.155029,1.819732,0.702893,0.568122,0.439492,0.346678,0.318611,0.315626,0.303579,0.362223,0.346392,0.306823,0.286505,0.307464,0.018712,0.004140,0.026136,0.018499,0.026406,0.028875,0.069726,0.002740,0.007455,0.013392,0.028758,0.008508,0.018773,200.000000,0.108629,pop
0.115904,0.068606,3.028239,0.229810,0.221160,0.902977,0.011821,0.199696,-24.439367,1.570430,0.611184,0.252251,0.232438,0.146270,0.078127,-0.013704,-0.031590,0.012580,0.036429,-0.028303,0.029340,0.021942,0.001880,0.082921,0.005065,0.010836,0.006862,0.121903,0.001345,0.002676,0.005235,0.041042,0.003171,0.050745,0.085068,0.057387,0.292106,0.071557,0.028014,0.626500,0.011893,0.185445,1.746887,0.655555,0.507344,0.363897,0.303688,0.311807,0.303387,0.283120,0.280628,0.248952,0.264530,0.270788,0.262856,0.027832,0.003001,0.063715,0.008747,0.014837,0.009467,0.083105,0.002262,0.003932,0.007447,0.038646,0.004032,0.022751,171.428571,0.136179,pop
0.108477,0.077949,3.092051,0.217839,0.217597,0.835989,0.010447,0.190270,-23.717520,1.762862,0.027682,0.009176,0.298119,0.135648,-0.098585,-0.114007,-0.012166,-0.108688,0.117426,0.154789,0.082323,0.007122,0.002228,0.104918,0.014260,0.024186,0.011273,0.065131,0.004259,0.005330,0.006582,0.032159,0.006398,0.049698,0.064161,0.064185,0.193161,0.061876,0.026261,0.614397,0.009412,0.174236,1.396894,0.656432,0.456485,0.415388,0.287565,0.291077,0.290772,0.281087,0.334195,0.327434,0.353348,0.279111,0.257148,0.010659,0.003647,0.102626,0.017030,0.029829,0.015387,0.067021,0.009103,0.008110,0.008166,0.033131,0.013373,0.026610,200.000000,0.087409,pop
0.099886,0.049212,3.046853,0.198343,0.202224,0.845246,0.011033,0.164405,-23.752993,1.551341,0.618202,0.119662,0.175321,0.053016,-0.185970,-0.055141,0.088159,-0.288012,-0.081208,0.006538,0.058873,0.017947,0.003821,0.083022,0.012997,0.021187,0.010764,0.120133,0.000817,0.003565,0.006760,0.018453,0.003054,0.047134,0.061323,0.045265,0.301094,0.052491,0.028174,0.528324,0.009403,0.135562,1.238003,0.608933,0.495473,0.493321,0.302347,0.306592,0.345831,0.345912,0.311630,0.270129,0.267663,0.240708,0.241998,0.024598,0.006325,0.075742,0.016304,0.020841,0.012906,0.090885,0.001022,0.004795,0.008772,0.020073,0.003801,0.023404,200.000000,0.132457,pop
0.094588,0.147436,3.154450,0.193530,0.206072,0.799048,0.009605,0.136254,-21.773638,1.625713,0.020332,0.284857,0.037813,0.097355,-0.014871,0.241827,0.623480,0.174163,-0.093724,-0.300380,-0.083514,0.026333,0.005627,0.055458,0.004105,0.006626,0.003110,0.067509,0.001100,0.002584,0.008885,0.049710,0.020751,0.036817,0.033527,0.059117,0.121214,0.031408,0.021079,0.380289,0.004969,0.086484,0.902241,0.622695,0.518570,0.422957,0.352318,0.375369,0.340998,0.352981,0.389475,0.339853,0.322651,0.289035,0.267052,0.025251,0.008924,0.040875,0.005164,0.006338,0.003496,0.061367,0.001539,0.004177,0.011518,0.042432,0.024749,0.013969,109.090909,0.115385,pop
0.073400,0.017537,3.127090,0.144990,0.176834,0.546602,0.007804,0.097652,-24.232319,2.134063,-0.369594,0.243064,0.116977,0.287470,-0.136111,-0.059740,0.052315,0.238361,0.181927,0.007706,0.012474,0.022142,0.002618,0.050987,0.007206,0.025050,0.009863,0.034357,0.003363,0.010209,0.015630,0.028484,0.008641,0.026351,0.021300,0.010223,0.195280,0.029452,0.024839,0.265054,0.005436,0.043677,0.759495,0.486237,0.427225,0.329485,0.282054,0.282327,0.322285,0.250546,0.252864,0.275073,0.230506,0.226146,0.200834,0.016650,0.003108,0.031760,0.007769,0.021205,0.009050,0.028567,0.004906,0.012209,0.015789,0.024450,0.009678,0.009237,240.000000,0.093248,pop
0.196097,0.036653,3.100927,0.266763,0.210764,1.530451,0.007472,0.331298,-24.763862,0.498477,-0.321530,-0.044608,-0.015629,-0.204872,-0.052962,0.243372,0.410624,-0.027775,-0.140395,-0.095537,0.154606,0.012510,0.011019,0.022356,0.006539,0.012426,0.005424,0.043104,0.002411,0.002586,0.005436,0.013657,0.009796,0.020830,0.089058,0.028784,0.276901,0.059725,0.022599,0.451843,0.004027,0.146988,1.954468,0.749090,0.495488,0.445125,0.333174,0.313152,0.330018,0.344221,0.324300,0.310412,0.287113,0.278804,0.214710,0.012611,0.014921,0.021615,0.008445,0.014879,0.007996,0.052146,0.003260,0.003472,0.007695,0.016108,0.010745,0.016034,133.333333,0.102296,pop
0.101136,0.021312,3.133703,0.191183,0.198609,0.873042,0.008135,0.165751,-24.782702,1.889831,-0.003178,0.153486,-0.246770,0.089243,-0.129356,0.093739,0.201181,0.017877,-0.019809,-0.091180,-0.049253,0.020926,0.010751,0.061536,0.013827,0.018776,0.010127,0.018810,0.001636,0.007518,0.015393,0.032004,0.013532,0.031373,0.047249,0.022439,0.199026,0.041738,0.020144,0.447184,0.006130,0.109205,1.321412,0.511169,0.370290,0.366450,0.275738,0.246413,0.246295,0.255380,0.256074,0.236542,0.238823,0.215431,0.215794,0.020247,0.012698,0.045574,0.013119,0.017838,0.011031,0.020850,0.002229,0.008607,0.016087,0.027239,0.014884,0.014266,109.090909,0.119048,pop
0.085152,0.059312,3.119046,0.183263,0.216964,0.598439,0.008267,0.117666,-23.415468,2.499150,0.124580,0.420803,0.230010,0.212023,0.021643,-0.162394,-0.027171,0.034535,0.189301,0.157307,0.050374,0.010924,0.001509,0.077411,0.010177,0.022903,0.010209,0.069663,0.002899,0.008991,0.010736,0.044890,0.004089,0.034638,0.040022,0.036813,0.118062,0.047612,0.027280,0.367200,0.005195,0.103100,1.018131,0.504910,0.437706,0.306649,0.285275,0.274032,0.274050,0.251159,0.238846,0.262120,0.258668,0.237009,0.211548,0.013674,0.001941,0.045118,0.010294,0.015967,0.011005,0.054459,0.004820,0.009888,0.008974,0.026424,0.004547,0.013683,171.428571,0.091104,pop
0.162183,0.045623,3.054247,0.257123,0.225726,1.264636,0.008834,0.274829,-24.015957,1.220519,0.400460,0.165035,-0.088489,0.013776,-0.059593,0.025693,0.009010,0.052464,0.172237,0.054972,0.021910,0.009513,0.002603,0.068767,0.009053,0.011890,0.009557,0.050697,0.001321,0.005754,0.008634,0.044411,0.010894,0.034738,0.087959,0.038490,0.221883,0.059788,0.020836,0.668514,0.005934,0.192408,1.336891,0.662764,0.491083,0.435827,0.389637,0.355521,0.355673,0.321556,0.336432,0.302662,0.295732,0.226217,0.193001,0.009328,0.004135,0.077419,0.011353,0.011004,0.010210,0.054467,0.001646,0.010989,0.009964,0.048601,0.014700,0.023981,120.000000,0.114674,pop
